,title,video_id,video_url,published_date,thumbnail_url,view_count,like_count,comment_count,duration_hms,duration_sec,channel_name,channel_id,subscriber_count,categories,tags,uploader_url,description,error,tokens,tfidf_keywords,keybert_keywords,title_template
104,[EN] 원기 회복은 핑계고｜EP.87,dG3JzEw2w6Y,https://www.youtube.com/watch?v=dG3JzEw2w6Y,2025-09-13,https://i.ytimg.com/vi/dG3JzEw2w6Y/maxresdefault.jpg,3340258.0,46621.0,2100.0,1:13:08,4388.0,뜬뜬 DdeunDdeun,UCDNvRZRgvkBTUkQzFoT_8rA,2780000.0,['Comedy'],"['뜬뜬', '핑계고', '핑계고 김연아', '김연아 유재석', '유재석', '유재석 김연아', '지석진', '조세호', '쿠첸 123 밥솥', '불고기 한상', '한상차림', '홈쇼핑 가족', '김연아 레전드', '피겨스케이팅', '김연아 결혼식', '고우림 라스', '고우림 라디오스타', '유재석 결혼식', '유재석 사회', '허니버터칩', '과자', '품절대란', '추천과자', '디올 앰버서더', '코리아 앰버서더', '토토 군대간다', '십이층', '숏박스', '자기전에 보기 좋은', '플레이리스트', '노동요 플리', '집안일 할때', '주말에 뭐하지', '근교 여행', '나들이 갈때', '드라이브 플리 추천', '가을', '가을 날씨', '가을 근교 나들이', '가을 드라이브 플리', '조세호 결혼식', '조세호 프러포즈', '조세호 눈물', '다이닝', '즉흥여행', '퀸연아', '연아요정', '무도 레전드', '충동구매', '고해성사', '함께', '밥친구', '밥먹을때', '틀어놓기좋은']",https://www.youtube.com/@ddeunddeun,"ㄱㅖ원님들~ 원기 회복에 웃음 보약이 직빵인 거 알고 계시죵? 오늘은 골방으로 오래전부터 봐 온 귀한 손님 한 분이 찾아오셨는데요. 석삼이 형, 조셉도 불러 든든하게 웃음으로 기력도 채워볼 겸 도란도란 토크 나눠 보려 합니다.

사실 다~~ 핑계고🐓
하하호호 웃다 지칠 정도로 알차게 떠들어제껴봤습니다.

ㅡㅡㅡ
유선배 복지 콘텐츠 🐓핑계고🐓
우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠
☁구독 & 좋아요 & 알림설정 필수☁
ㅡㅡㅡ
[채널 '뜬뜬' of 안테나플러스]
연출｜조은진 김다윤 이은솔 조수빈 추형록 오민주 이상민
작가｜김송화 김이진 박세연
ㅡㅡㅡ
👇’뜬뜬’ 소식 보러가기
[https://instagram.com/ddeun._.ddeun]
#뜬뜬 #핑계고 #유재석 #지석진 #조세호 #김연아 #원기회복

- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",,"['en', '원기', '회복은', '핑계고', 'ep', '87']","[('핑계고', 0.7569909271755515), ('en', 0.5504318730419714), ('ep', 0.3521214127448173)]","[('87', 0.3455), ('원기', 0.4093), ('핑계고', 0.4386), ('en', 0.4686), ('회복은', 0.4719), ('회복은 핑계고', 0.6463)]",[{ENG}] 원기 회복은 핑계고｜{ENG}.{NUM}
105,[EN]동문은 핑계고｜EP.86,Jy7lNH_UizY,https://www.youtube.com/watch?v=Jy7lNH_UizY,2025-09-06,https://i.ytimg.com/vi/Jy7lNH_UizY/maxresdefault.jpg,2985565.0,37213.0,1200.0,56:53,3413.0,뜬뜬 DdeunDdeun,UCDNvRZRgvkBTUkQzFoT_8rA,2780000.0,['Comedy'],"['뜬뜬', '핑계고', '유재석', '정성화', '정상훈', '황정민', '서울예대', '방송연예과', '영화과', '연극과', '방연과', '서울예술대학교 동문', '서울예대 동문', '풍향고', '뮤지컬', '미세스다웃파이어', '신세계', '드루와 드루와', '황정민 드루와', '서울예대 장독대', '안기부', '국정부', '밤설기', '대추야자', '아저씨 토크', '플레이리스트', '집안일하면서 듣기 좋은', '자기 전에 듣기 좋은', '백색소음', '편의점 토크', '박정민', '파수꾼', '이제훈', '정성화 한본어', '정성화 한중어', '정성화 AI 기가지니', '황정민 짤', '사전모임은 핑계고', '선후배', '고민', '사연', '아빠 어디가', '운동회', '제육볶음', '여름휴가', '이광수', '광수또', '보조개', '하나도 부럽지가 않아', '황정민 가출', '쿠폰북', '유재석 눈물', '드라마 추천', '드라마 요약', '뮤지컬 추천', '근교 여행', '이번주 날씨', '서울 날씨', '무더위', '가을 언제']",https://www.youtube.com/@ddeunddeun,"풍향고를 탄생시킨 정민이 형이 오랜만에 찾아오셨는데용. 이번에는 제가 아끼는 대학교 후배들도 데리고 오셨더라고요? 동문이 모인 김에 즐거운 추억 되새기며 화합하는 자리 좀 가져보려 합니다.

사실 다~~ 핑계고🐓
웃다 뒤로 자빠지기 직전까지 떠들어제껴봤습니다.
ㅡㅡㅡ
유선배 복지 콘텐츠 🐓핑계고🐓
우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠
☁구독 & 좋아요 & 알림설정 필수☁
ㅡㅡㅡ
[채널 '뜬뜬' of 안테나플러스]
연출｜조은진 조수빈 김다윤 이은솔 추형록 오민주 김수빈
작가｜김송화 최수정 박세연
ㅡㅡㅡ
👇’뜬뜬’ 소식 보러가기
[https://instagram.com/ddeun._.ddeun]
#뜬뜬 #핑계고 #유재석 #황정민 #정성화 #정상훈 #동문

- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",,"['en', '동문은', '핑계고', 'ep', '86']","[('핑계고', 0.7569909271755515), ('en', 0.5504318730419714), ('ep', 0.3521214127448173)]","[('86', 0.2905), ('핑계고', 0.4509), ('ep 86', 0.4625), ('동문은', 0.4811), ('en', 0.5298), ('동문은 핑계고', 0.7213)]",[{ENG}]동문은 핑계고｜{ENG}.{NUM}
106,[EN] 생일잔치는 핑계고｜EP.85,C_zMGtptDQg,https://www.youtube.com/watch?v=C_zMGtptDQg,2025-08-13,https://i.ytimg.com/vi/C_zMGtptDQg/maxresdefault.jpg,4699804.0,57701.0,2800.0,1:12:22,4342.0,뜬뜬 DdeunDdeun,UCDNvRZRgvkBTUkQzFoT_8rA,2780000.0,['Comedy'],"['뜬뜬', '핑계고', '유재석', '지석진', '이광수', '이광수 핑계고', '양세찬', '멜론', 'DJ 말랑이', '드라마 악연', '광수 남우조연상', '청룡영화제', '청룡 수상자', '이광수 치아', '이광수 금니', '이광수 수상소감', '도경수', '과일케이크', '수박', '파인애플 케이크', '러브바리스타', '이광수 영화', '지석진 뮤비', '지편한세상', '지편한세상 이광수', '송지효 에피소드', '런닝맨', '패션 근육', '파티', '생일잔치', '생일파티', '유재석 키링새', '유재석 애착인형', '양세브로쇼', '지구멜론스무디', '김치사발면', '이광수 라면 먹방', '유재석 라면 먹방', '골드랜드', '박보영 골드랜드', '이광수 박보영']",https://www.youtube.com/@ddeunddeun,"1년에 한 번 뿐인 ㄱㅖ주의 잔칫날이 찾아왔는데요. 저와 광생이 생일부터 해서 다들 축하할 일이 많더라고요. 산더미처럼 쌓인 축하 인사들을 한 번에 몽땅 털어보고자 저의 애착 인형들을 불러 모았습니다.

사실 다~~ 핑계고🐓
왁자지껄 입이 쉴 새 없이 신나게 떠들어제껴봤습니다.
ㅡㅡㅡ
유선배 복지 콘텐츠 🐓핑계고🐓
우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠
☁구독 & 좋아요 & 알림설정 필수☁
ㅡㅡㅡ
[채널 '뜬뜬' of 안테나플러스]
연출｜조은진 조수빈 김다윤 추형록 이상민 김수빈
작가｜김송화 최수정 전우성
ㅡㅡㅡ
👇’뜬뜬’ 소식 보러가기
[https://instagram.com/ddeun._.ddeun]
#뜬뜬 #핑계고 #유재석 #지석진 #이광수 #양세찬 #생일잔치

- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",,"['en', '생일잔치는', '핑계고', 'ep', '85']","[('85', 0.6450605475876163), ('핑계고', 0.5784405832731879), ('en', 0.42060231142072046), ('ep', 0.2690670496290584)]","[('85', 0.3564), ('핑계고', 0.4093), ('en', 0.472), ('ep 85', 0.4941), ('생일잔치는', 0.6422), ('생일잔치는 핑계고', 0.8043)]",[{ENG}] {NOUN}는 핑계고｜{ENG}.{NUM}
107,[EN] 재회는 핑계고｜EP.84,MXtFhP0D1Wk,https://www.youtube.com/watch?v=MXtFhP0D1Wk,2025-08-01,https://i.ytimg.com/vi_webp/MXtFhP0D1Wk/maxresdefault.webp,2429031.0,30720.0,1700.0,57:54,3474.0,뜬뜬 DdeunDdeun,UCDNvRZRgvkBTUkQzFoT_8rA,2780000.0,['Comedy'],"['뜬뜬', '핑계고', '유재석', '엄정화', '송승헌', '유노윤호', '두번째레슨', '첫번째레슨', '트랄랄레로 트랄랄라', '퉁퉁퉁퉁 사후르', '이탈리안 브레인롯', '이탈리안 뇌절밈', '드렁슨드렁슨', '쿨쿨슨', '자기전에 듣기 좋은', '옛날', '추억', '추억여행', '근교 나들이', '여름플리', '청량한 여름 플리', '플레이리스트 추천', '청소하면서 듣기 좋은', '노동요', '집안일할때', '금쪽같은내스타', '유재석 뒤집개', '엄정화 반려견', 'HMH', 'GMG', '페스티벌', '엄정화 노래', '엄정화 커피', '개그는 반복', '똑독한 강아지', '늦었다고 생각할때가', '비행기소리', '결혼은', '유재석 연애특강', '서핑', '서퍼', '틀어놓기 좋은 예능', '무한도전 특집', '맛집']",https://www.youtube.com/@ddeunddeun,"같이 있으면 꺄르르 웃음 나오는 누님 한 분이 있는데요. 오랜만에 재회한다는 동생과 함께 찾아오셨더라고요? 이렇게 자리한 김에 다 같이 진득한 대화의 꽃을 좀 피워보려 합니다.

사실 다~~ 핑계고🐓
최신 유행어 레슨도 하며 신나게 떠들어제껴봤습니다.
ㅡㅡㅡ
유선배 복지 콘텐츠 🐓핑계고🐓
우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠
☁구독 & 좋아요 & 알림설정 필수☁
ㅡㅡㅡ
[채널 '뜬뜬' of 안테나플러스]
연출｜조은진 조수빈 김다윤 추형록
작가｜김송화 정채휴 박세연
ㅡㅡㅡ
👇’뜬뜬’ 소식 보러가기
[https://instagram.com/ddeun._.ddeun]
#뜬뜬 #핑계고 #유재석 #엄정화 #송승헌 #재회

- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",,"['en', '재회는', '핑계고', 'ep', '84']","[('84', 0.6450605475876163), ('핑계고', 0.5784405832731879), ('en', 0.42060231142072046), ('ep', 0.2690670496290584)]","[('84', 0.3269), ('ep 84', 0.5149), ('핑계고', 0.525), ('en', 0.5476), ('재회는', 0.5584), ('재회는 핑계고', 0.7413)]",[{ENG}] 재회는 핑계고｜{ENG}.{NUM}
108,아저씨의 웃음 코드,dyj4k5A6M08,https://www.youtube.com/watch?v=dyj4k5A6M08,2025-09-25,https://i.ytimg.com/vi_webp/dyj4k5A6M08/maxresdefault.webp,441889.0,6871.0,461.0,11:06,666.0,침착맨,UCUj6rrhMTR9pipbAWBAMvUQ,2960000.0,['Entertainment'],[],https://www.youtube.com/@ChimChakMan_Official,"▶같이 보면 좋은 추천 영상
https://www.youtube.com/watch?v=CaEbOJWqZhQ&t=441s
▶'침착맨의 일상재롱' 모아보기
https://www.youtube.com/playlist?list=PLif_jr7pPZAASWh1-PVn4UZHsjzDO99z3

▶이 영상의 생방송 원본
  •2025년 9월 9일 방송분:
https://youtube.com/live/zz_-yUsySVA?feature=share

▶출연: 침착맨
▶편집: 22수자
▶썸네일: 22수자 

▶협업제안: info@chimchakman.com

#침착맨 #아재개그 #퀴즈 #유머",,"['아저씨의', '웃음', '코드']",[],"[('코드', 0.2919), ('웃음', 0.5856), ('아저씨의', 0.6533), ('웃음 코드', 0.7982), ('아저씨의 웃음', 0.8407), ('아저씨의 웃음 코드', 1.0)]",{NOUN}의 웃음 코드
109,궤도 '진격거의 과학' 특강 | 제2부 진정한 자유,kdWvz4UtoSQ,https://www.youtube.com/watch?v=kdWvz4UtoSQ,2025-09-23,https://i.ytimg.com/vi/kdWvz4UtoSQ/maxresdefault.jpg,506031.0,4836.0,463.0,1:09:07,4147.0,침착맨,UCUj6rrhMTR9pipbAWBAMvUQ,2960000.0,['Entertainment'],[],https://www.youtube.com/@ChimChakMan_Official,"▶같이 보면 좋은 추천 영상
https://www.youtube.com/watch?v=jnQcadiDpyo
▶'안될과학 궤도 X 침착맨 과학특강' 모아보기
https://www.youtube.com/playlist?list=PLif_jr7pPZACxsaghi1juPYbkM6UJMxXk

▶이 영상의 생방송 원본
  •2025년 9월 16일 방송분
https://youtube.com/live/UE2IlMN3KjE?feature=share

▶출연: 궤도( @Unrealscience ), 침착맨
▶편집: 19수자
▶썸네일: 2수자, 22수자

▶협업제안: info@chimchakman.com

#침착맨 #궤도 #특강 #진격의거인 #과학",,"['궤도', '진격거의', '과학', '특강', '제2부', '진정한', '자유']","[('진격거의', 0.4602765040010828), ('특강', 0.4602765040010828), ('진정한', 0.4602765040010828), ('과학', 0.44054727752266926), ('궤도', 0.4127404945737553)]","[('진정한', 0.1486), ('제2부', 0.2032), ('진정한 자유', 0.317), ('궤도', 0.4165), ('과학 특강', 0.4411), ('진격거의', 0.4686)]",궤도 '{NOUN}의 과학' 특강 | {NUM} {NOUN} 자유
110,궤도 '진격거의 과학' 특강 | 제1부 거인의 모든 것,13bIENxIT3E,https://www.youtube.com/watch?v=13bIENxIT3E,2025-09-22,https://i.ytimg.com/vi/13bIENxIT3E/maxresdefault.jpg,1156197.0,12472.0,1000.0,58:09,3489.0,침착맨,UCUj6rrhMTR9pipbAWBAMvUQ,2960000.0,['Entertainment'],[],https://www.youtube.com/@ChimChakMan_Official,"▶같이 보면 좋은 추천 영상
https://www.youtube.com/watch?v=jnQcadiDpyo
▶'안될과학 궤도 X 침착맨 과학특강' 모아보기
https://www.youtube.com/playlist?list=PLif_jr7pPZACxsaghi1juPYbkM6UJMxXk

▶이 영상의 생방송 원본
  •2025년 9월 16일 방송분
https://youtube.com/live/UE2IlMN3KjE?feature=share

▶출연: 궤도( @Unrealscience ), 침착맨
▶편집: 22수자
▶썸네일: 2수자 

▶협업제안: info@chimchakman.com

#침착맨 #궤도 #특강 #진격의거인 #과학",,"['궤도', '진격거의', '과학', '특강', '제1부', '거인의', '모든']","[('진격거의', 0.4675863540934465), ('특강', 0.4675863540934465), ('과학', 0.44754379924232257), ('모든', 0.4319975859215767), ('궤도', 0.4192954047552559)]","[('제1부', 0.1725), ('특강', 0.2473), ('과학', 0.3379), ('거인의 모든', 0.5013), ('궤도', 0.5138), ('진격거의', 0.5477)]",궤도 '{NOUN}의 과학' 특강 | {NUM} 거인의 모든 것
111,이베이에서 파는 물건들 살펴보기,FkDqONr2DaY,https://www.youtube.com/watch?v=FkDqONr2DaY,2025-09-21,https://i.ytimg.com/vi/FkDqONr2DaY/maxresdefault.jpg,420900.0,4160.0,372.0,26:44,1604.0,침착맨,UCUj6rrhMTR9pipbAWBAMvUQ,2960000.0,['Entertainment'],[],https://www.youtube.com/@ChimChakMan_Official,"▶같이 보면 좋은 추천 영상
https://youtu.be/-mTPgLcBFGo?si=ealkAQSQ1qjomwkq
▶'침착맨의 일상재롱' 모아보기
https://www.youtube.com/playlist?list=PLif_jr7pPZAASWh1-PVn4UZHsjzDO99z3

▶이 영상의 생방송 원본
  •2025년 9월 15일 방송분: https://youtube.com/live/GE-mzkWPYNY?feature=share

▶출연: 침착맨
▶편집: 28수자
▶썸네일: 2수자 

▶협업제안: info@chimchakman.com

#침착맨 #이베이 #경매 #중고",,"['이베이에서', '파는', '물건들', '살펴보기']","[('파는', 0.7071067811865476), ('물건들', 0.7071067811865476)]","[('파는', 0.3736), ('물건들', 0.5314), ('살펴보기', 0.5321), ('이베이에서', 0.6407), ('물건들 살펴보기', 0.7134), ('이베이에서 파는', 0.7629)]",{NOUN}에서 파는 {NOUN} 살펴보기
112,도저히 정체를 알 수 없는 물건들,PsCNi32fxt8,https://www.youtube.com/watch?v=PsCNi32fxt8,2025-09-19,https://i.ytimg.com/vi/PsCNi32fxt8/maxresdefault.jpg,780525.0,9028.0,641.0,37:20,2240.0,침착맨,UCUj6rrhMTR9pipbAWBAMvUQ,2960000.0,['Entertainment'],[],https://www.youtube.com/@ChimChakMan_Official,"▶같이 보면 좋은 추천 영상
https://youtu.be/HcsbKeTuNJU?si=6H7mPP-54NYO8WLm
▶'침착맨의 일상재롱' 모아보기
https://www.youtube.com/playlist?list=PLif_jr7pPZAASWh1-PVn4UZHsjzDO99z3

▶이 영상의 생방송 원본
  •2025년 9월 8일 방송분

▶출연: 침착맨
▶편집: 6수자
▶썸네일: 17수자

▶협업제안: info@chimchakman.com

#침착맨 #맞히기 #퀴즈 #신기한 #물건 #신기한물건",,"['도저히', '정체를', '없는', '물건들']","[('물건들', 0.7670972255909808), ('없는', 0.641530861682133)]","[('없는', 0.3914), ('물건들', 0.436), ('도저히', 0.4743), ('정체를', 0.5147), ('없는 물건들', 0.5782), ('정체를 없는', 0.6655)]",도저히 정체를 알 수 없는 {NOUN}
113,"부산바캉스 다녀온 롯데팬 하하와 동생들 (feat. 양상국, 박영진) | 9/13 롯데 이겼다🧡",KQ1KjiWeoOs,https://www.youtube.com/watch?v=KQ1KjiWeoOs,2025-09-11,https://i.ytimg.com/vi_webp/KQ1KjiWeoOs/maxresdefault.webp,386879.0,8137.0,1700.0,43:05,2585.0,하하 PD HAHA PD,UCK3p1wDoQYOkxi414EvBlLw,1020000.0,['Entertainment'],"['하하', 'haha', '무한도전', '런닝맨', '무한도전 레전드', '런닝맨 레전드', '놀면뭐하니', '하동훈', '놀뭐', '소통', '토크', 'talk', '부산', '부산사투리']",https://www.youtube.com/@하하PD,"롯데 화이팅🔥🔥🔥

#하하 #부산 #사투리",,"['부산바캉스', '다녀온', '롯데팬', '하하와', '동생들', 'feat', '양상국', '박영진', '13', '롯데', '이겼다']","[('동생들', 0.5534986978491115), ('13', 0.5534986978491115), ('롯데', 0.4963349732395516), ('feat', 0.3754064161651604)]","[('부산바캉스', 0.4343), ('양상국 박영진', 0.4414), ('롯데팬', 0.4511), ('동생들 feat 양상국', 0.4824), ('13 롯데 이겼다', 0.6022), ('하하와 동생들 feat', 0.6323)]","{NOUN} 다녀온 {NOUN} 하하와 {NOUN} ({ENG}. {NOUN}, {NOUN}) | {NUM}/{NUM} {NOUN} 이겼다"
114,"역대급 기괴한 공포 라디오 l 돌비, 디바제시카, 하하 연예계 공포썰",-EK8NWSRoUA,https://www.youtube.com/watch?v=-EK8NWSRoUA,2025-08-28,https://i.ytimg.com/vi/-EK8NWSRoUA/maxresdefault.jpg,947354.0,18502.0,1300.0,43:21,2601.0,하하 PD HAHA PD,UCK3p1wDoQYOkxi414EvBlLw,1020000.0,['Entertainment'],"['하하', 'haha', '무한도전', '런닝맨', '무한도전 레전드', '런닝맨 레전드', '놀면뭐하니', '하동훈', '놀뭐', '소통', '토크', 'talk', '돌비공포라디오', '돌비', '공포라디오', '디바제시카', '공포']",https://www.youtube.com/@하하PD,#하하 #돌비공포라디오 #디바제시카,,"['역대급', '기괴한', '공포', '라디오', '돌비', '디바제시카', '연예계', '공포썰']","[('공포', 0.5305219986168914), ('디바제시카', 0.5305219986168914), ('라디오', 0.4901430947982391), ('역대급', 0.4436807011677235)]","[('연예계', 0.2788), ('역대급', 0.2907), ('공포', 0.3369), ('라디오', 0.341), ('기괴한', 0.3426), ('디바제시카', 0.4134)]","{NOUN} 기괴한 공포 {NOUN} l 돌비, {NOUN}, 하하 {NOUN}"
115,"신기루, 박뚜기가 몸보신 한다면 얼마가 나올까? l 지평8병, 소맥18병, 신촌 맛집",QZ1x1dVQMwA,https://www.youtube.com/watch?v=QZ1x1dVQMwA,2025-08-21,https://i.ytimg.com/vi_webp/QZ1x1dVQMwA/maxresdefault.webp,304714.0,3920.0,185.0,30:59,1859.0,하하 PD HAHA PD,UCK3p1wDoQYOkxi414EvBlLw,1020000.0,['People & Blogs'],"['하하', 'haha', '무한도전', '런닝맨', '무한도전 레전드', '런닝맨 레전드', '놀면뭐하니', '하동훈', '놀뭐', '게임', '소통', '토크', '게스트', '먹방', '히밥', '쯔양', '신기루', '박뚜기']",https://www.youtube.com/@하하PD,"뚜기루 많이 사람해주세요🔥

오늘의 마포 맛집 합정역 인근 ""아미원"" 많은 사랑 부탁드려요!
주소: 서울 마포구 신촌로12가길 38 1층",,"['신기루', '박뚜기가', '몸보신', '얼마가', '나올까', '지평8병', '소맥18병', '신촌', '맛집']","[('맛집', 1.0)]","[('신기루', 0.3302), ('몸보신 얼마가', 0.3962), ('신촌 맛집', 0.4208), ('얼마가 나올까', 0.4387), ('소맥18병', 0.4389), ('박뚜기가', 0.5278)]","{NOUN}, {NOUN}가 {NOUN} 한다면 얼마가 나올까? l {NUM}, {NUM}, 신촌 맛집"
116,"[사회실험] 잘생겼지만 인기없는 연예인이 쳐다본다면? l 투컷, 지디, 비인기인, 놀면뭐하니",2P8E48JMetA,https://www.youtube.com/watch?v=2P8E48JMetA,2025-08-01,https://i.ytimg.com/vi_webp/2P8E48JMetA/maxresdefault.webp,251795.0,6155.0,602.0,9:18,558.0,하하 PD HAHA PD,UCK3p1wDoQYOkxi414EvBlLw,1020000.0,['Entertainment'],"['하하', 'haha', '무한도전', '런닝맨', '무한도전 레전드', '런닝맨 레전드', '놀면뭐하니', '하동훈', '놀뭐', '게임', '스트리머', '소통', '토크', 'talk', 'pc방', 'League of Legends', '게스트', '사회실험', '나선욱', '키즐']",https://www.youtube.com/@하하PD,"참여해주신 시민 여러분 감사드립니다🔥
장소협찬: 브라운시티 상수점 서울 마포구 어울마당로 41 

#사회실험 #하하 #놀면뭐하니",,"['사회실험', '잘생겼지만', '인기없는', '연예인이', '쳐다본다면', '투컷', '지디', '비인기인', '놀면뭐하니']","[('놀면뭐하니', 1.0)]","[('비인기인', 0.2769), ('투컷', 0.3486), ('놀면뭐하니', 0.4034), ('사회실험 잘생겼지만', 0.4429), ('연예인이 쳐다본다면', 0.4576), ('인기없는', 0.4603)]","[{NOUN}] 잘생겼지만 {NOUN}는 {NOUN}이 쳐다본다면? l 투컷, 지디, {NOUN}, 놀면뭐하니"
117,"오랜만에 사랑하는 동생들과 한잔 l 놀면뭐하니, 워터밤, 카리나 VS 주주, 주우재 몰카",T9eVpXen9PU,https://www.youtube.com/watch?v=T9eVpXen9PU,2025-07-10,https://i.ytimg.com/vi/T9eVpXen9PU/maxresdefault.jpg,405146.0,5856.0,416.0,18:14,1094.0,하하 PD HAHA PD,UCK3p1wDoQYOkxi414EvBlLw,1020000.0,['Entertainment'],"['하하', 'haha', '무한도전', '런닝맨', '무한도전 레전드', '런닝맨 레전드', '놀면뭐하니', '하동훈', '놀뭐', '게임', '스트리머', '소통', '토크', 'talk', 'pc방', 'League of Legends', '게스트', '주주', '미주', '진주']",https://www.youtube.com/@하하PD,"난 카리나보다 주주..진짜로🔥

오늘의 맛집 합정역 인근 ""Ms오뎅바"" 많은 사랑 부탁드려요!
주소: 서울 마포구 월드컵로1길 52

The English subtitles go up two days after uploading!

#하하 #진주 #미주",,"['오랜만에', '사랑하는', '동생들과', '한잔', '놀면뭐하니', '워터밤', '카리나', 'vs', '주주', '주우재', '몰카']","[('오랜만에', 0.39934795207884266), ('사랑하는', 0.39934795207884266), ('한잔', 0.39934795207884266), ('카리나', 0.39934795207884266), ('놀면뭐하니', 0.38223035836774677), ('주우재', 0.38223035836774677)]","[('사랑하는 동생들과', 0.3166), ('한잔', 0.3811), ('카리나 vs 주주', 0.4112), ('놀면뭐하니', 0.4172), ('주우재 몰카', 0.4618), ('워터밤', 0.4969)]","{NOUN} 는 {NOUN}과 한잔 l 놀면뭐하니, {NOUN}, 카리나 {ENG} 주주, {NOUN} 몰카"
118,100시간 동안 공항에서 살면 생기는 일,5LZ-wSzST1E,https://www.youtube.com/watch?v=5LZ-wSzST1E,2025-09-19,https://i.ytimg.com/vi/5LZ-wSzST1E/maxresdefault.jpg,2648327.0,33326.0,5400.0,27:17,1637.0,고재영,UClWg5n2YST6_697s-zQSMnA,1230000.0,['Entertainment'],"['고재영', '실험', '체험', '도전', '챌린지', '여행', '공항', '인천공항', '하네다공항', '하마드공항', '창이공항']",https://www.youtube.com/@gojaeyoung,"인스타 : https://www.instagram.com/gojaeyoung123
이메일 : gojaeyoungbusiness@gmail.com

▶️ 리드볼트는 여러분의 경험을 응원합니다.
고재영과 100시간 함께한 오딧 캐리어 바로가기 
https://bit.ly/4mq3vgr
※9월 20일 행사는 종료되었습니다

🎁 댓글 EVENT [고재영 X 리드볼트]
댓글에 고재영과 리드볼트를 응원하는 댓글을 작성 후 아래 구글 폼을 제출해주세요! 
3분을 추첨하여 리드볼트 오딧캐리어를 선물로 드립니다 ! 
응모기간 : 9월 19일 ~ 25일
당첨자 발표 : 9월 29일 (별도 공지 없이 개별 연락)
구글 폼 제출 : https://forms.gle/mGeqyJYUVS3ZCSst6",,"['100시간', '공항에서', '살면', '생기는']","[('생기는', 1.0)]","[('생기는', 0.2231), ('살면', 0.3031), ('살면 생기는', 0.4096), ('공항에서', 0.554), ('100시간', 0.6209), ('100시간 공항에서', 0.8344)]",{NUM} 동안 공항에서 살면 생기는 일
119,대한민국 최고가 기차는 돈값 할까?,Kj5RsnZpxM0,https://www.youtube.com/watch?v=Kj5RsnZpxM0,2025-08-20,https://i.ytimg.com/vi/Kj5RsnZpxM0/maxresdefault.jpg,3538933.0,39152.0,3600.0,15:07,907.0,고재영,UClWg5n2YST6_697s-zQSMnA,1230000.0,['Entertainment'],"['고재영', '실험', '체험', '도전', '챌린지', '해랑열차', '해랑기차', '해랑', '기차', '여행', '기차여행', '관광']",https://www.youtube.com/@gojaeyoung,"인스타 : https://www.instagram.com/gojaeyoung123
이메일 : gojaeyoungbusiness@gmail.com

*본 영상은 100만 보 걷기 전에 촬영된 영상입니다.",,"['대한민국', '최고가', '기차는', '돈값', '할까']","[('최고가', 0.5150481109741015), ('돈값', 0.5150481109741015), ('대한민국', 0.49297116213931325), ('할까', 0.4758469502508492)]","[('대한민국', 0.0859), ('할까', 0.1138), ('대한민국 최고가', 0.3164), ('돈값 할까', 0.4563), ('기차는', 0.6633), ('기차는 돈값', 0.8423)]",{NOUN} 최고가 기차는 돈값 할까?
120,30일 동안 100만 보 걸으면 생기는 일,KfhuIYo-iGA,https://www.youtube.com/watch?v=KfhuIYo-iGA,2025-08-04,https://i.ytimg.com/vi/KfhuIYo-iGA/maxresdefault.jpg,4096777.0,84982.0,8100.0,37:01,2221.0,고재영,UClWg5n2YST6_697s-zQSMnA,1230000.0,['Entertainment'],"['고재영', '실험', '체험', '도전', '챌린지', '여행', '도보여행', '국토대장정', '국토종주', '서울부산', '제주도', '제주여행', '국내여행']",https://www.youtube.com/@gojaeyoung,"인스타 : https://www.instagram.com/gojaeyoung123
이메일 : gojaeyoungbusiness@gmail.com

Music : Tavern Loop One / Alexander Nakarada",,"['30일', '100만', '걸으면', '생기는']","[('100만', 0.7385439008821729), ('생기는', 0.6742053889355553)]","[('생기는', 0.2635), ('100만', 0.436), ('30일', 0.5132), ('걸으면', 0.5907), ('30일 100만', 0.6308), ('걸으면 생기는', 0.6567)]",{NUM} 동안 {NUM}만 보 걸으면 생기는 일
